source,target,relation,source_name,target_name,stock_code,source_layer,source_industry,source_direction,remark,data_source
storage_controller_chip_industry,company_688525_sh,related_company,存储主控芯片,佰维存储,688525.SH,中游,AI芯片,存储芯片/HBM,存储模组,AI细分行业相关标的（A股）.xlsx
dram_industry,company_603986_sh,related_company,DRAM,兆易创新,603986.SH,中游,AI芯片,存储芯片/HBM,NOR Flash+MCU龙头,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_603986_sh,related_company,HBM高带宽存储,兆易创新,603986.SH,中游,AI芯片,存储芯片/HBM,NOR Flash+MCU龙头,AI细分行业相关标的（A股）.xlsx
nand_industry,company_603986_sh,related_company,NAND闪存,兆易创新,603986.SH,中游,AI芯片,存储芯片/HBM,NOR Flash+MCU龙头,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_603986_sh,related_company,内存接口及互连芯片,兆易创新,603986.SH,中游,AI芯片,存储芯片/HBM,NOR Flash+MCU龙头；振良调研：公司在存储及接口相关芯片生态中位置重要，是强相关参与者之一。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
storage_controller_chip_industry,company_603986_sh,related_company,存储主控芯片,兆易创新,603986.SH,中游,AI芯片,存储芯片/HBM,NOR Flash+MCU龙头,AI细分行业相关标的（A股）.xlsx
dram_industry,company_300223_sz,related_company,DRAM,北京君正,300223.SZ,中游,AI芯片,存储芯片/HBM,车规级存储+AI芯片,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_300223_sz,related_company,HBM高带宽存储,北京君正,300223.SZ,中游,AI芯片,存储芯片/HBM,车规级存储+AI芯片,AI细分行业相关标的（A股）.xlsx
nand_industry,company_300223_sz,related_company,NAND闪存,北京君正,300223.SZ,中游,AI芯片,存储芯片/HBM,车规级存储+AI芯片,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_300223_sz,related_company,内存接口及互连芯片,北京君正,300223.SZ,中游,AI芯片,存储芯片/HBM,车规级存储+AI芯片,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_300223_sz,related_company,存储主控芯片,北京君正,300223.SZ,中游,AI芯片,存储芯片/HBM,车规级存储+AI芯片,AI细分行业相关标的（A股）.xlsx
dram_industry,company_002213_sz,related_company,DRAM,大为股份,002213.SZ,中游,AI芯片,存储芯片/HBM,存储+汽车,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_002213_sz,related_company,HBM高带宽存储,大为股份,002213.SZ,中游,AI芯片,存储芯片/HBM,存储+汽车,AI细分行业相关标的（A股）.xlsx
nand_industry,company_002213_sz,related_company,NAND闪存,大为股份,002213.SZ,中游,AI芯片,存储芯片/HBM,存储+汽车,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_002213_sz,related_company,内存接口及互连芯片,大为股份,002213.SZ,中游,AI芯片,存储芯片/HBM,存储+汽车,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_002213_sz,related_company,存储主控芯片,大为股份,002213.SZ,中游,AI芯片,存储芯片/HBM,存储+汽车,AI细分行业相关标的（A股）.xlsx
dram_industry,company_001309_sz,related_company,DRAM,德明利,001309.SZ,中游,AI芯片,存储芯片/HBM,存储模组,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_001309_sz,related_company,HBM高带宽存储,德明利,001309.SZ,中游,AI芯片,存储芯片/HBM,存储模组,AI细分行业相关标的（A股）.xlsx
nand_industry,company_001309_sz,related_company,NAND闪存,德明利,001309.SZ,中游,AI芯片,存储芯片/HBM,存储模组,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_001309_sz,related_company,内存接口及互连芯片,德明利,001309.SZ,中游,AI芯片,存储芯片/HBM,存储模组,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_001309_sz,related_company,存储主控芯片,德明利,001309.SZ,中游,AI芯片,存储芯片/HBM,存储模组,AI细分行业相关标的（A股）.xlsx
dram_industry,company_688416_sh,related_company,DRAM,恒烁股份,688416.SH,中游,AI芯片,存储芯片/HBM,存算一体,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_688416_sh,related_company,HBM高带宽存储,恒烁股份,688416.SH,中游,AI芯片,存储芯片/HBM,存算一体,AI细分行业相关标的（A股）.xlsx
nand_industry,company_688416_sh,related_company,NAND闪存,恒烁股份,688416.SH,中游,AI芯片,存储芯片/HBM,存算一体,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_688416_sh,related_company,内存接口及互连芯片,恒烁股份,688416.SH,中游,AI芯片,存储芯片/HBM,存算一体,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_688416_sh,related_company,存储主控芯片,恒烁股份,688416.SH,中游,AI芯片,存储芯片/HBM,存算一体,AI细分行业相关标的（A股）.xlsx
dram_industry,company_688766_sh,related_company,DRAM,普冉股份,688766.SH,中游,AI芯片,存储芯片/HBM,NOR Flash,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_688766_sh,related_company,HBM高带宽存储,普冉股份,688766.SH,中游,AI芯片,存储芯片/HBM,NOR Flash,AI细分行业相关标的（A股）.xlsx
nand_industry,company_688766_sh,related_company,NAND闪存,普冉股份,688766.SH,中游,AI芯片,存储芯片/HBM,NOR Flash,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_688766_sh,related_company,内存接口及互连芯片,普冉股份,688766.SH,中游,AI芯片,存储芯片/HBM,NOR Flash,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_688766_sh,related_company,存储主控芯片,普冉股份,688766.SH,中游,AI芯片,存储芯片/HBM,NOR Flash,AI细分行业相关标的（A股）.xlsx
dram_industry,company_300042_sz,related_company,DRAM,朗科科技,300042.SZ,中游,AI芯片,存储芯片/HBM,U盘发明者+存储,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_300042_sz,related_company,HBM高带宽存储,朗科科技,300042.SZ,中游,AI芯片,存储芯片/HBM,U盘发明者+存储,AI细分行业相关标的（A股）.xlsx
nand_industry,company_300042_sz,related_company,NAND闪存,朗科科技,300042.SZ,中游,AI芯片,存储芯片/HBM,U盘发明者+存储,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_300042_sz,related_company,内存接口及互连芯片,朗科科技,300042.SZ,中游,AI芯片,存储芯片/HBM,U盘发明者+存储,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_300042_sz,related_company,存储主控芯片,朗科科技,300042.SZ,中游,AI芯片,存储芯片/HBM,U盘发明者+存储,AI细分行业相关标的（A股）.xlsx
dram_industry,company_301308_sz,related_company,DRAM,江波龙,301308.SZ,中游,AI芯片,存储芯片/HBM,存储模组龙头,AI细分行业相关标的（A股）.xlsx
hbm_industry,company_301308_sz,related_company,HBM高带宽存储,江波龙,301308.SZ,中游,AI芯片,存储芯片/HBM,存储模组龙头,AI细分行业相关标的（A股）.xlsx
nand_industry,company_301308_sz,related_company,NAND闪存,江波龙,301308.SZ,中游,AI芯片,存储芯片/HBM,存储模组龙头,AI细分行业相关标的（A股）.xlsx
memory_interface_chip_industry,company_301308_sz,related_company,内存接口及互连芯片,江波龙,301308.SZ,中游,AI芯片,存储芯片/HBM,存储模组龙头,AI细分行业相关标的（A股）.xlsx
storage_controller_chip_industry,company_301308_sz,related_company,存储主控芯片,江波龙,301308.SZ,中游,AI芯片,存储芯片/HBM,存储模组龙头,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_603920_sh,related_company,PCB,世运电路,603920.SH,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002384_sz,related_company,PCB,东山精密,002384.SZ,中游,PCB,高多层板/HDI,FPC+硬板,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_603328_sh,related_company,PCB,依顿电子,603328.SH,中游,PCB,高多层板/HDI,汽车+工控PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002436_sz,related_company,PCB,兴森科技,002436.SZ,中游,PCB,高多层板/HDI,PCB+封装基板,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_603936_sh,related_company,PCB,博敏电子,603936.SH,中游,PCB,高多层板/HDI,PCB+封装基板,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002134_sz,related_company,PCB,天津普林,002134.SZ,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002913_sz,related_company,PCB,奥士康,002913.SZ,中游,PCB,高多层板/HDI,数据中心PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002815_sz,related_company,PCB,崇达技术,002815.SZ,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_600601_sh,related_company,PCB,方正科技,600601.SH,中游,PCB,高多层板/HDI,PCB(珠海方正),AI细分行业相关标的（A股）.xlsx
pcb_industry,company_603228_sh,related_company,PCB,景旺电子,603228.SH,中游,PCB,高多层板/HDI,全品类PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_300964_sz,related_company,PCB,本川智能,300964.SZ,中游,PCB,高多层板/HDI,高频PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002463_sz,related_company,PCB,沪电股份,002463.SZ,中游,PCB,高多层板/HDI,AI服务器PCB全球核心供应商；振良调研：公司深耕高端服务器PCB与交换机板，是AI服务器PCB最核心的A股龙头之一。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
pcb_industry,company_002916_sz,related_company,PCB,深南电路,002916.SZ,中游,PCB,高多层板/HDI,通信+服务器双轮驱动；振良调研：公司在高端PCB和封装基板能力突出，AI服务器与交换设备相关业务竞争力强。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
pcb_industry,company_301132_sz,related_company,PCB,满坤科技,301132.SZ,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_688183_sh,related_company,PCB,生益电子,688183.SH,中游,PCB,高多层板/HDI,生益子公司，服务器PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_300903_sz,related_company,PCB,科翔股份,300903.SZ,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_300476_sz,related_company,PCB,胜宏科技,300476.SZ,中游,PCB,高多层板/HDI,高多层板；振良调研：公司高多层与高阶HDI能力突出，受益于AI服务器和加速卡PCB升级。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
pcb_industry,company_688655_sh,related_company,PCB,迅捷兴,688655.SH,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_603386_sh,related_company,PCB,骏亚科技,603386.SH,中游,PCB,高多层板/HDI,PCB,AI细分行业相关标的（A股）.xlsx
pcb_industry,company_002938_sz,related_company,PCB,鹏鼎控股,002938.SZ,中游,PCB,高多层板/HDI,全球PCB产值第一,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_300308_sz,related_company,光模块,中际旭创,300308.SZ,中游,光模块,800G/1.6T光模块,全球光模块市占率第一；振良调研：公司800G与1.6T高端光模块竞争力突出，是AI光模块赛道公认头部公司之一。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
optical_module_industry,company_002281_sz,related_company,光模块,光迅科技,002281.SZ,中游,光模块,800G/1.6T光模块,光通信全链条；振良调研：公司在电信和数通光模块产品线完整，国产替代能力较强。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
optical_module_industry,company_603083_sh,related_company,光模块,剑桥科技,603083.SH,中游,光模块,800G/1.6T光模块,光模块,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_000988_sz,related_company,光模块,华工科技,000988.SZ,中游,光模块,800G/1.6T光模块,光模块+激光装备,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_300548_sz,related_company,光模块,博创科技,300548.SZ,中游,光模块,800G/1.6T光模块,硅光/光模块,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_300394_sz,related_company,光模块,天孚通信,300394.SZ,中游,光模块,800G/1.6T光模块,光引擎/光器件上游；振良调研：公司虽以器件为主，但深度绑定光模块产业链并直接受益高速光模块景气上行。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
optical_module_industry,company_300570_sz,related_company,光模块,太辰光,300570.SZ,中游,光模块,800G/1.6T光模块,光器件,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_688205_sh,related_company,光模块,德科立,688205.SH,中游,光模块,800G/1.6T光模块,光模块,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_300502_sz,related_company,光模块,新易盛,300502.SZ,中游,光模块,800G/1.6T光模块,盈利能力最强；振良调研：公司高速数通光模块放量明显，海外云厂商需求受益度高。,AI细分行业相关标的（A股）.xlsx;node_company_from_振良.csv
optical_module_industry,company_301205_sz,related_company,光模块,联特科技,301205.SZ,中游,光模块,800G/1.6T光模块,光模块,AI细分行业相关标的（A股）.xlsx
optical_module_industry,company_688195_sh,related_company,光模块,腾景科技,688195.SH,中游,光模块,800G/1.6T光模块,精密光学元件,AI细分行业相关标的（A股）.xlsx
